Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStreamTest,testHasNextOnAnInterruptedStreamShouldThrowAnException,10,1,0,131,1,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStreamTest,testNextAvailableOnAProgressiveStreamShouldContainElementInCorrectOrder,7,1,0,143,1,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStreamTest,testNextAvailableOnAnInterruptedStreamShouldThrowAnException,10,1,0,153,1,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStreamTest,testClosingMessageStreamShouldInvokeTheCloseHandler,7,1,0,165,1,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenSerializationTest,KafkaTrackingTokenSerializationTest,3,1,1,48,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenSerializationTest,serializers,3,1,0,52,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenSerializationTest,testReplayTokenShouldBeSerializable,8,1,0,57,1,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenSerializationTest,testTokenShouldBeSerializable,6,1,0,67,1,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingTokenSerializationTest,nonEmptyToken,3,1,2,75,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,KafkaTrackingToken,3,1,1,48,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,newInstance,3,1,1,52,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,emptyToken,3,1,0,64,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,isNotEmpty,3,1,1,73,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,isEmpty,3,1,1,83,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,from,4,1,1,93,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,getPositions,3,1,0,110,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,advancedTo,6,1,3,120,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,advancedTo,5,1,2,138,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,lowerBound,4,1,1,144,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,upperBound,4,1,1,151,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,bounds,6,1,2,158,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,covers,5,1,1,170,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,match,3,1,2,181,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,equals,10,3,1,185,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,hashCode,3,1,0,197,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaTrackingToken,toString,3,1,0,202,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,SortedKafkaMessageBuffer,3,1,0,80,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,SortedKafkaMessageBuffer,8,1,1,88,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,put,11,1,1,102,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,putAll,13,2,1,118,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,doPut,12,4,1,136,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaRecordMetaData
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,add,6,2,1,153,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,poll,25,5,2,163,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaRecordMetaData,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaRecordMetaData; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,take,14,2,0,197,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,remove,8,2,0,215,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,peek,16,2,0,227,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.SortedKafkaMessageBuffer
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,size,10,1,0,246,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,isEmpty,10,1,0,260,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,remainingCapacity,10,1,0,274,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,clear,10,1,0,288,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,throwIfPresent,6,2,0,302,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,toString,3,1,0,309,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,SortedKafkaMessageBuffer,setException,15,1,1,317,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverter,TrackingRecordConverter,4,1,2,47,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverter,convert,13,2,1,62,0,org.axonframework.extensions.kafka.eventhandling.KafkaMessageConverter,org.axonframework.extensions.kafka.eventhandling.KafkaMessageConverter
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingRecordConverter,currentToken,3,1,0,87,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingTokenConsumerRebalanceListener,TrackingTokenConsumerRebalanceListener,4,1,2,57,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingTokenConsumerRebalanceListener,onPartitionsRevoked,2,1,1,71,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TrackingTokenConsumerRebalanceListener,onPartitionsAssigned,13,2,1,76,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaRecordMetaData,partition,0,1,0,29,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaRecordMetaData,offset,0,1,0,36,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaRecordMetaData,timestamp,0,1,0,43,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaRecordMetaData,value,0,1,0,50,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtil,ConsumerPositionsUtil,2,1,0,41,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtil,getPositionsBasedOnTime,13,2,3,45,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,ConsumerPositionsUtil,getHeadPositions,12,2,2,63,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,KafkaEventMessage,7,1,4,48,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,from,3,1,3,65,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,partition,3,1,0,85,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,offset,3,1,0,90,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,timestamp,3,1,0,95,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,value,3,1,0,100,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,compareTo,3,1,1,105,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,equals,12,3,1,118,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,hashCode,7,1,0,133,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaEventMessage,toString,3,1,0,142,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStream,KafkaMessageStream,5,1,2,49,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStream,peek,3,1,0,64,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaMessageStream; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaEventMessage
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStream,hasNextAvailable,10,1,2,71,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.Buffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.Buffer
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStream,nextAvailable,13,1,0,82,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.Buffer,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.Buffer; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaEventMessage
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,KafkaMessageStream,close,5,2,0,95,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource,StreamableKafkaMessageSource,8,1,1,77,0,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource,builder,3,1,0,94,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource,openStream,10,1,1,111,0,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriber,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriber; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken; org.axonframework.extensions.kafka.eventhandling.consumer.ConsumerFactory
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource,createHeadToken,3,1,0,131,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken; org.axonframework.extensions.kafka.eventhandling.consumer.ConsumerFactory; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.ConsumerPositionsUtil
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,StreamableKafkaMessageSource,createTokenAt,3,1,1,138,0,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken,org.axonframework.extensions.kafka.eventhandling.consumer.streamable.KafkaTrackingToken; org.axonframework.extensions.kafka.eventhandling.consumer.streamable.ConsumerPositionsUtil; org.axonframework.extensions.kafka.eventhandling.consumer.ConsumerFactory
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,put,0,1,1,39,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,putAll,0,1,1,47,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,poll,0,1,2,55,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,take,0,1,0,67,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,peek,0,1,0,75,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,size,0,1,0,83,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,isEmpty,0,1,0,90,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,remainingCapacity,0,1,0,97,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,clear,0,1,0,109,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,Buffer,setException,3,1,1,114,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.streamable,TopicPartitionDeserializer,deserializeKey,18,3,2,34,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,getSourceBuilders,11,1,0,86,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,setUp,7,1,0,103,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.ConsumerFactory; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,tearDown,3,1,0,119,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidTopicsThrowsAxonConfigurationException,4,1,0,124,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidTopicThrowsAxonConfigurationException,4,1,0,130,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidGroupIdThrowsAxonConfigurationException,4,1,0,136,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidConsumerFactoryThrowsAxonConfigurationException,4,1,0,142,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidFetcherThrowsAxonConfigurationException,4,1,0,152,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidMessageConverterThrowsAxonConfigurationException,4,1,0,158,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildWithInvalidConsumerCountThrowsAxonConfigurationException,4,1,0,164,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testBuildingWhilstMissingRequiredFieldsShouldThrowAxonConfigurationException,4,1,0,170,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testAutoStartInitiatesProcessingOnFirstEventProcessor,8,1,0,176,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testCancelingSubscribedEventProcessorRunsConnectedCloseHandlerWhenAutoStartIsOn,15,1,0,196,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testSubscribingTheSameInstanceTwiceDisregardsSecondInstanceOnStart,9,1,0,223,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testStartSubscribesConsumerToAllProvidedTopics,12,1,0,237,1,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder; org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testStartBuildsConsumersUpToConsumerCount,10,1,2,261,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,testCloseRunsCloseHandlerPerConsumerCount,22,1,2,284,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSourceTest,restartingConsumerShouldNotCauseAMemoryLeakAndOnCloseNoRegistrationsShouldBeleft,14,1,2,322,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource; org.axonframework.extensions.kafka.eventhandling.consumer.AsyncFetcher
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,SubscribableKafkaMessageSource,10,1,1,89,0,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder,org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriberBuilder
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,builder,3,1,0,109,0,,
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,subscribe,27,5,1,125,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,start,8,3,0,159,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,addConsumer,6,1,1,176,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource; org.axonframework.extensions.kafka.eventhandling.consumer.ConsumerFactory; org.axonframework.extensions.kafka.eventhandling.consumer.TopicSubscriber
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,restartOnError,7,1,1,193,0,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable.SubscribableKafkaMessageSource
.,org.axonframework.extensions.kafka.eventhandling.consumer.subscribable,SubscribableKafkaMessageSource,close,9,2,0,200,0,,
